reporting_date,seller_type,payment_type,rto_type,rto_reason,last_undelivery_status,LPD_Bucket,rto_count,total_shipment_count
20260407,DEW,prepaid,ZRTO,ZRTO_others,,Breach,2,65
20260407,DEW,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,83
20260407,DEW,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,83
20260407,DEW,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,83
20260407,DEW,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,65
20260407,DEW,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,65
20260407,DLA,prepaid,ZRTO,ZRTO_others,,Breach,4,109
20260407,DLA,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,109
20260407,DLA,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,109
20260407,DLA,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,109
20260407,DLA,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,109
20260407,DRB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,11
20260407,DRB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,11
20260407,DRB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,11
20260407,DRB,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,25
20260407,DRH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,78,396
20260407,DRH,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,22,396
20260407,DRH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,17,396
20260407,DRH,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,17,396
20260407,DRH,cod,ZRTO,ZRTO_others,,Breach,10,396
20260407,DRH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,9,396
20260407,DRH,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,5,396
20260407,DRH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,4,396
20260407,DRH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,3,396
20260407,DRH,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,3,396
20260407,DRH,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,3,396
20260407,DRH,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,122
20260407,DRH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,396
20260407,DRH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,396
20260407,DRH,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,396
20260407,DRH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,122
20260407,DRH,prepaid,ZRTO,ZRTO_others,,Breach,1,122
20260407,DRH,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,396
20260407,DRH,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,396
20260407,DSH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,6
20260407,DSH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,6
20260407,DSH,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,6
20260407,DSL,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,8,75
20260407,DSL,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,7,75
20260407,DSL,cod,ZRTO,ZRTO_others,,Breach,2,75
20260407,DSL,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,75
20260407,DSL,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,75
20260407,DSL,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,51
20260407,DSP,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,37,172
20260407,DSP,cod,ZRTO,ZRTO_others,,Breach,14,172
20260407,DSP,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,12,172
20260407,DSP,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,11,172
20260407,DSP,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,9,172
20260407,DSP,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,172
20260407,DSP,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,2,172
20260407,DSP,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,172
20260407,DSP,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,172
20260407,DSP,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,172
20260407,DSP,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,172
20260407,DSP,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,172
20260407,DSP,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,1,172
20260407,DSP,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,172
20260407,DSP,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,1,172
20260407,EDX,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,4,48
20260407,EDX,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,2,48
20260407,EDX,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,48
20260407,EDX,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,50
20260407,EDX,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,48
20260407,EIB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,20,313
20260407,EIB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,11,313
20260407,EIB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,11,313
20260407,EIB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,7,313
20260407,EIB,prepaid,ZRTO,ZRTO_others,,Breach,7,477
20260407,EIB,cod,ZRTO,ZRTO_others,,Breach,5,313
20260407,EIB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,313
20260407,EIB,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,313
20260407,EIB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,313
20260407,EIB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,2,313
20260407,EIB,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,1,313
20260407,EIB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,477
20260407,EIB,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,313
20260407,EIB,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,477
20260407,EIB,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,1,313
20260407,EIB,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,313
20260407,EIB,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,477
20260407,EIB,prepaid,ZRTO,ZRTO_SSM,Undelivered_UntraceableFromHub,Breach,1,477
20260407,EIB,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,477
20260407,EIB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,313
20260407,EIB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,313
20260407,EIK,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,30,70
20260407,EIK,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,10,70
20260407,EIK,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,6,70
20260407,EIK,cod,ZRTO,ZRTO_others,,Breach,5,70
20260407,EIK,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,70
20260407,EIK,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,70
20260407,EIK,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,70
20260407,EIK,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,70
20260407,EIK,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,1,70
20260407,EIK,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,70
20260407,EMC,prepaid,ZRTO,ZRTO_others,,Breach,6,177
20260407,EMC,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,177
20260407,EMC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,16
20260407,EMC,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,177
20260407,EMC,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,16
20260407,EMC,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,16
20260407,EMC,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,177
20260407,EMC,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,177
20260407,ESA,prepaid,ZRTO,ZRTO_others,,Breach,7,417
20260407,ESA,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,5,44
20260407,ESA,cod,ZRTO,ZRTO_others,,Breach,3,44
20260407,ESA,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,3,44
20260407,ESA,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,417
20260407,ESA,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,44
20260407,ESA,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,417
20260407,ESA,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,417
20260407,ESA,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,44
20260407,ESA,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,44
20260407,ESA,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,1,44
20260407,ESA,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,44
20260407,ESA,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,44
20260407,ESA,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,417
20260407,ESA,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,44
20260407,ESB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,28
20260407,ESB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,2,28
20260407,ESB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,28
20260407,ESB,prepaid,ZRTO,ZRTO_others,,Breach,1,27
20260407,ESB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,28
20260407,ESB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,28
20260407,ESB,cod,ZRTO,ZRTO_others,,Breach,1,28
20260407,ESB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,27
20260407,ESS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,28,109
20260407,ESS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,14,109
20260407,ESS,cod,ZRTO,ZRTO_others,,Breach,12,109
20260407,ESS,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,4,109
20260407,ESS,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,3,109
20260407,ESS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,3,109
20260407,ESS,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,3,109
20260407,ESS,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,2,109
20260407,ESS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,109
20260407,ESS,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,109
20260407,ESS,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,109
20260407,ESS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,109
20260407,ESS,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,109
20260407,ESS,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,1,109
20260407,ESS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,109
20260407,ESS,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,109
20260407,ESS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,109
20260407,FAS,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,27
20260407,FAS,prepaid,ZRTO,ZRTO_others,,Breach,1,27
20260407,FBD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,16,73
20260407,FBD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,6,73
20260407,FBD,cod,ZRTO,ZRTO_others,,Breach,4,73
20260407,FBD,prepaid,ZRTO,ZRTO_others,,Breach,2,280
20260407,FBD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,73
20260407,FBD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,2,73
20260407,FBD,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,280
20260407,FBD,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,280
20260407,FBD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,73
20260407,FBD,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,280
20260407,FBD,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,280
20260407,FBD,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,1,73
20260407,FBD,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,280
20260407,FBD,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,280
20260407,FBD,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,73
20260407,FCY,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,303,6056
20260407,FCY,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,177,6056
20260407,FCY,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,163,9274
20260407,FCY,cod,ZRTO,ZRTO_others,,Breach,161,6056
20260407,FCY,prepaid,ZRTO,ZRTO_others,,Breach,95,9274
20260407,FCY,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,59,6056
20260407,FCY,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,18,6056
20260407,FCY,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,15,6056
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,14,6056
20260407,FCY,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,10,6056
20260407,FCY,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,9,9274
20260407,FCY,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,6,9274
20260407,FCY,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,6,9274
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,6,6056
20260407,FCY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,5,6056
20260407,FCY,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,5,9274
20260407,FCY,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,4,9274
20260407,FCY,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,4,9274
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,RTO On/Before LPD,4,6056
20260407,FCY,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,4,6056
20260407,FCY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,4,6056
20260407,FCY,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,4,9274
20260407,FCY,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,4,9274
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,3,6056
20260407,FCY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,3,6056
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,3,6056
20260407,FCY,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,9274
20260407,FCY,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,9274
20260407,FCY,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,2,6056
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,6056
20260407,FCY,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,2,9274
20260407,FCY,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,2,6056
20260407,FCY,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,2,6056
20260407,FCY,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,RTO On/Before LPD,2,6056
20260407,FCY,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,9274
20260407,FCY,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,6056
20260407,FCY,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,6056
20260407,FCY,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,9274
20260407,FCY,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,6056
20260407,FCY,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,9274
20260407,FCY,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,9274
20260407,FDD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1136,2952
20260407,FDD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,413,2952
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,147,2952
20260407,FDD,cod,ZRTO,ZRTO_others,,Breach,133,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,123,2952
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,122,2952
20260407,FDD,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,32,2952
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,27,2952
20260407,FDD,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,20,2952
20260407,FDD,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,19,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,15,2952
20260407,FDD,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,11,2952
20260407,FDD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,9,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,8,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,7,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,5,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,5,2952
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,4,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,4,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,,RTO On/Before LPD,3,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,3,2952
20260407,FDD,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,2,2952
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,2,2952
20260407,FDD,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,2,2952
20260407,FDD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,2,2952
20260407,FDD,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,RTO On/Before LPD,2,2952
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,2952
20260407,FDD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,2952
20260407,FDD,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,1,2952
20260407,FDD,cod,Non_ZRTO,Non_ZRTO_Others,,Breach,1,2952
20260407,FDD,prepaid,ZRTO,ZRTO_others,,Breach,1,74
20260407,FDD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,2952
20260407,FDD,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,74
20260407,FDD,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,1,2952
20260407,FDD,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,2952
20260407,FHH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,63,301
20260407,FHH,cod,ZRTO,ZRTO_others,,Breach,27,301
20260407,FHH,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,19,301
20260407,FHH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,19,301
20260407,FHH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,11,301
20260407,FHH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,4,301
20260407,FHH,prepaid,ZRTO,ZRTO_others,,Breach,4,230
20260407,FHH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,4,301
20260407,FHH,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,2,230
20260407,FHH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,301
20260407,FHH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,230
20260407,FHH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,2,301
20260407,FHH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,301
20260407,FHH,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,230
20260407,FHH,prepaid,ZRTO,ZRTO_others,Undelivered_Request_For_Reschedule,Breach,1,230
20260407,FHH,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,230
20260407,FHH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,301
20260407,FHH,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,301
20260407,FHH,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,1,301
20260407,FHH,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,301
20260407,FHH,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,230
20260407,FHH,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,301
20260407,FHH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,230
20260407,FHH,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,301
20260407,FKA,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,185,664
20260407,FKA,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,62,664
20260407,FKA,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,45,664
20260407,FKA,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,44,664
